"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ORAOV1",494.480458289314,1.09645683015422,0.271724526412624,4.03517799673782,5.45609192378069e-05,0.000232890018028366,"UP"
"CILP2",246.9740446855,3.84092297067897,0.951964712705405,4.03473250574948,5.46645370379836e-05,0.000233275889439171,"UP"
"DDTL",113.849538587756,-1.01077568288581,0.250536905481965,-4.03443828341919,5.4733073098344e-05,0.000233511902389599,"DOWN"
"LOC100132618",24.9295818074895,-3.30252132163811,0.818631108717318,-4.03419963701686,5.47887231048408e-05,0.000233692837796143,"DOWN"
"FAM5B",28.4468399272586,3.98432521636076,0.987657364601314,4.03411684979346,5.48080407958184e-05,0.00023371875333322,"UP"
"ZDBF2",776.292303604439,-3.50509222012692,0.869172839193867,-4.0326757372881,5.51453476574359e-05,0.000235100334819745,"DOWN"
"GNA14",154.51725928133,6.20028906787116,1.53792730032991,4.03158788230178,5.54012726354314e-05,0.00023613437865621,"UP"
"SYBU",250.473236030618,1.96809981239059,0.488367152061318,4.0299594354034,5.57864791080654e-05,0.000237718820921621,"UP"
"LECT1",1343.27912375917,-6.05726213868121,1.50330852630166,-4.02928742350905,5.59461808179067e-05,0.000238341803387896,"DOWN"
"ZNF404",63.3710103104744,-2.56348827496243,0.636398982269907,-4.02811498192373,5.62258456300936e-05,0.00023947542841968,"DOWN"
"TCERG1",3524.10857560975,-0.816398972940878,0.202680648574778,-4.0280065150851,5.62517852552539e-05,0.000239528108505484,"not_sig"
"LOC286367",49.9720805347851,-2.684946569156,0.666702840814719,-4.02720133286812,5.64446976671664e-05,0.000240291585582607,"DOWN"
"UBE2E1",3777.2542629951,-1.40815523466817,0.349699341548652,-4.02675975434247,5.65507607211269e-05,0.00024068505587844,"DOWN"
"ITPK1",4564.22093543639,1.62556230897271,0.40374123204186,4.02624795280798,5.66739268854189e-05,0.000241151111265102,"UP"
"RAB1B",6517.6027769895,1.60689527027472,0.399238808729671,4.02489746772782,5.70001450534152e-05,0.00024248073275314,"UP"
"KLC1",3255.04526714824,0.756909727580314,0.188088344210777,4.02422452468452,5.71633618409452e-05,0.000243116466624743,"not_sig"
"LSS",6568.3855539004,1.46253594396871,0.363456172979894,4.02396781977238,5.72257400618078e-05,0.00024332312987013,"UP"
"LIAS",366.609318475939,-1.8696496158763,0.464740130419307,-4.02300015320267,5.74614590574892e-05,0.000244266558854693,"DOWN"
"DCP1B",525.093600350259,-1.05872067087287,0.263186453012129,-4.0227019998787,5.75342729271752e-05,0.000244517196524113,"DOWN"
"ZNF550",119.077966444156,-1.11017970433986,0.276070265275291,-4.02136645622739,5.78615081034295e-05,0.000245848728460648,"DOWN"
"MDS2",7.80715304144996,-7.77405180956764,1.93322792050112,-4.02128053662318,5.7882620378409e-05,0.00024587924179998,"DOWN"
"FAM162A",2256.15428104147,-1.61563767796877,0.40180908029522,-4.0209088275997,5.79740412809796e-05,0.000246208332196653,"DOWN"
"PARP10",715.674928050445,-3.78332801892183,0.940970368715074,-4.02066647867785,5.80337200184821e-05,0.000246402491779218,"DOWN"
"PNMA1",2383.09723217578,1.60070860306484,0.398163110549111,4.02023331809238,5.81405313347564e-05,0.000246796627719685,"UP"
"RAD17",1025.27267541239,-1.59357584308465,0.396432075494202,-4.01979542421752,5.82486990413459e-05,0.000247196330387053,"DOWN"
"PLEKHG6",520.609843168914,2.63700371604852,0.656101568507615,4.01920044490477,5.83959751276468e-05,0.000247761769471867,"UP"
"SIGLEC14",18.7433864562024,-9.01568573882654,2.24443762128743,-4.0169018970797,5.89682574705224e-05,0.000250129715057611,"DOWN"
"PLD4",26.2200782871582,-6.62376777797599,1.6491361328125,-4.01650758005015,5.90669649551103e-05,0.000250488210345434,"DOWN"
"PECAM1",10.5090170946397,-4.55063522468572,1.13302516753596,-4.01635846676044,5.91043325235887e-05,0.000250586468662345,"DOWN"
"CENPN",1756.11668576899,1.50236291997002,0.374127055177005,4.01564895984126,5.9282440785747e-05,0.000251281239161487,"UP"
"LOC100292680",8.12153250079868,6.6124379716019,1.64718887032206,4.01437751962775,5.96028839257983e-05,0.000252578847848821,"UP"
"AKAP5",206.167901441654,-2.72500590808484,0.678828997714213,-4.01427445978386,5.96289300034124e-05,0.000252628568065345,"DOWN"
"GPN3",945.182570429164,-1.0010928237535,0.249453111834783,-4.01315027257124,5.99137441409819e-05,0.000253774318235741,"DOWN"
"CC2D2B",8.16701956186309,-6.83661186244642,1.70362116493592,-4.01298833517579,5.99548771581617e-05,0.000253887615604979,"DOWN"
"NDRG4",616.204325426989,3.64829377372303,0.909269771302868,4.01233373072052,6.01214230805333e-05,0.00025453181035534,"UP"
"GNAI3",4198.71339355465,0.693493057117915,0.172860829377576,4.01185774484012,6.02427994433941e-05,0.00025498451083355,"not_sig"
"MFI2",611.584789211442,-1.94402443566159,0.484625477020375,-4.01139545451477,6.03609055202045e-05,0.000255423155701657,"DOWN"
"CCNF",2036.6450261475,1.11166034177401,0.27714272478901,4.01114747868746,6.0424348772806e-05,0.000255630334573352,"UP"
"SALL3",591.932278853214,-5.19872208581918,1.29610496311882,-4.01103478016896,6.04532029330588e-05,0.000255691117126405,"DOWN"
"AREG",289.601477394793,11.8668864846794,2.9595535589067,4.00968803182029,6.07990214425003e-05,0.000257092172606644,"UP"
"C9orf3",381.234660440663,1.93201216311056,0.481905226723027,4.0091122817827,6.09474335523057e-05,0.000257658012502562,"UP"
"TMEM128",518.793378107296,-0.956200742540743,0.2385265562697,-4.00878106611985,6.10329669563777e-05,0.000257957822504805,"not_sig"
"H1FX-AS1",110.959694428071,1.75549729798762,0.437964719804186,4.00830756133166,6.11554426185925e-05,0.000258413589231065,"UP"
"BLMH",1864.52065459173,-1.977181625323,0.493288158343038,-4.00816762349289,6.11916831431373e-05,0.00025844297857774,"DOWN"
"MEGF9",593.188699871302,1.90317831315952,0.474822625977155,4.00818791910537,6.11864258087284e-05,0.00025844297857774,"UP"
"MOCS3",460.703924596361,1.47139080757458,0.367141916015892,4.00768951565555,6.1315655011099e-05,0.000258904619843516,"UP"
"CHRNE",18.0202006672384,-3.14674087347055,0.785352306078412,-4.00678886292895,6.15498376285408e-05,0.000259707060517271,"DOWN"
"GPR124",167.493033050571,4.21561170363362,1.05211299522642,4.00680508914957,6.15456110981697e-05,0.000259707060517271,"UP"
"PRMT2",2319.72050982848,0.994866497309292,0.248292755353986,4.00682853549606,6.15395043884197e-05,0.000259707060517271,"not_sig"
"NAA60",1846.63356560307,1.94689749589295,0.485959689222355,4.00629422372137,6.16788108934131e-05,0.000260189056469585,"UP"
"LOC401010",36.8721814199774,5.1943527225424,1.29683069172428,4.00542087389675,6.19071548890968e-05,0.000261089912495235,"UP"
"BCL7C",615.234769027713,1.47360194682216,0.367913659613401,4.00529284063713,6.19406973535106e-05,0.000261168969968816,"UP"
"PPEF1",17.3654219856948,-4.47848975998349,1.11854747399074,-4.00384414977505,6.23214296136053e-05,0.000262711543510899,"DOWN"
"GLRB",19.3701880236539,4.23254766487082,1.05840787948609,3.99897595899036,6.36171410340974e-05,0.000268109488837588,"UP"
"WBSCR27",90.8260414979389,3.61810682937221,0.905024734896396,3.99779883340581,6.39342497625382e-05,0.000269381596636142,"UP"
"C4orf33",261.740546831384,-2.45474277037937,0.614169396974584,-3.99684970054109,6.41910279516079e-05,0.000270398960225747,"DOWN"
"SLC39A7",3938.50910886155,0.973761110999314,0.243655617686513,3.99646484757907,6.42954238805718e-05,0.000270774094844212,"not_sig"
"NPAS4",15.0288172447032,-5.47918326459597,1.37113902774311,-3.99608147221561,6.43995787587113e-05,0.000271148035565662,"DOWN"
"CEPT1",1213.81539561192,-1.81619978946542,0.454525670783584,-3.99581345171191,6.44724890205965e-05,0.00027139027694098,"DOWN"
"C19orf35",24.6051577409536,-4.01399796804296,1.0046259663268,-3.99551485088454,6.45538101301427e-05,0.000271667798950171,"DOWN"
"PAIP2B",861.824411989004,2.19006587684397,0.548220018156649,3.99486666723318,6.47306710493327e-05,0.000272347161864296,"UP"
"COL21A1",93.7767800504593,5.6373190728424,1.41159771743037,3.99357338371472,6.5084922788886e-05,0.000273772375410829,"UP"
"CYB5R2",673.734842372194,-3.05311573687842,0.764532955841846,-3.99343901861832,6.51218326495948e-05,0.000273862365085859,"DOWN"
"BLCAP",1886.63395866216,1.48181130652365,0.371202818656606,3.99191825074595,6.55409683319337e-05,0.000275493710659355,"UP"
"ZBTB7A",1331.34501968258,1.52890157096782,0.382995734926559,3.99195456121983,6.55309311937845e-05,0.000275493710659355,"UP"
"MPV17L2",688.015084621957,1.49972669077698,0.376022813682996,3.9883928214029,6.65224453121246e-05,0.000279552657085476,"UP"
"MTTP",14.0125211494707,-3.22222747168659,0.808107485332254,-3.98737486061248,6.68084226258993e-05,0.000280687612317811,"DOWN"
"PSMD9",1304.97686502297,1.1915841575067,0.298904317568395,3.98650701067255,6.70531473982889e-05,0.000281648750970918,"UP"
"UFSP1",64.4429793863359,2.24050934995509,0.562059259934212,3.98625111205772,6.7125469970806e-05,0.000281885449675167,"UP"
"CROCCP3",171.642564332151,-1.41980386038611,0.35626099116723,-3.98529138914242,6.73973668515465e-05,0.000282959925054661,"DOWN"
"CD70",1721.03342756901,-5.37755794475459,1.35046475927859,-3.98200538578087,6.83362309140442e-05,0.000286833406809246,"DOWN"
"MYSM1",1736.19690673147,-1.84637840068958,0.4637058584876,-3.98178795219806,6.83987897101265e-05,0.000287027731427421,"DOWN"
"ADAM8",921.888094757522,-2.45392640281952,0.616413276386792,-3.98097590824717,6.8632905954456e-05,0.00028794171383317,"DOWN"
"C19orf38",43.6973526033437,-3.60798131352907,0.906645964866339,-3.9794820176153,6.90655836790612e-05,0.000289688106448534,"DOWN"
"ENHO",141.377308919205,5.04347684694822,1.26738845787794,3.97942463149208,6.90822558691237e-05,0.000289689193654082,"UP"
"RBBP7",5523.3887386237,0.53240719879399,0.133810269289304,3.97882166758741,6.92576632162318e-05,0.000290355761464725,"not_sig"
"DHRS1",679.139089451486,1.46450733315674,0.3681134635376,3.97841284880673,6.93768317051325e-05,0.000290732207294203,"UP"
"SHPRH",846.964101925534,-1.26557165509714,0.318110662182916,-3.97840061823965,6.93803998370075e-05,0.000290732207294203,"DOWN"
"HIST1H4L",13.5095163545299,-6.00238988293069,1.50901427767825,-3.97768925829244,6.9588230167917e-05,0.000291533886177008,"DOWN"
"UGT1A6",14.9015368542565,7.58698017606434,1.90858688647564,3.97518196830657,7.03254642634333e-05,0.000294552549655814,"UP"
"SLC2A1",9618.07519799808,1.96678784340353,0.494832225838605,3.97465593529274,7.04810719071959e-05,0.000295134263146384,"UP"
"DIP2C",894.887039620135,4.52496783229886,1.13854999899546,3.97432509445457,7.05791058697887e-05,0.000295474672343873,"UP"
"UBXN7",1770.03931793279,-1.85576780684257,0.467023429192566,-3.97360751269159,7.07921814733986e-05,0.000296296419968102,"DOWN"
"ZCRB1",1357.72385018774,-1.33150736324347,0.335152380407519,-3.97284173134758,7.10202403933546e-05,0.000297180474856024,"DOWN"
"FAM184A",182.628337855372,5.42488804324178,1.36553616243187,3.9727164995621,7.10576019877887e-05,0.000297266336829692,"UP"
"EXOSC9",1367.54807465211,-1.53105056388139,0.385460481154882,-3.97200397637183,7.12705299213241e-05,0.000298086458083263,"DOWN"
"RRN3P1",86.427829376467,-3.49702971578425,0.880446195630715,-3.97188349854715,7.13065926944148e-05,0.000298166633749448,"DOWN"
"VTI1B",1640.5707634926,1.13211776416007,0.285064212182875,3.97144824140112,7.14370226244965e-05,0.000298641271748546,"UP"
"NECAB2",68.6802978684321,6.35963661081836,1.60142132986933,3.9712451009612,7.1497973262438e-05,0.000298825296727926,"UP"
"JPH3",589.641729949885,5.27666098060755,1.32888841070795,3.97073293595543,7.16518626444056e-05,0.000299397579468219,"UP"
"PAPLN",1051.83808164453,-1.67107462067746,0.420928242933162,-3.96997504618099,7.18801595116312e-05,0.000300280429675808,"DOWN"
"CRABP1",2763.47647957741,5.34647482920887,1.34683766903121,3.96965050216827,7.19781311879242e-05,0.000300618555481983,"UP"
"FLII",8751.31852020091,1.57934972207391,0.397876035495707,3.96945174168689,7.20381943304598e-05,0.000300798232773271,"UP"
"CGN",2466.70110370757,2.85154279974847,0.718674716261084,3.96777949081562,7.25454101107488e-05,0.000302844486389479,"UP"
"RLF",1345.71330621875,-1.47005497979427,0.370538188289642,-3.96735080554008,7.26759789332124e-05,0.000303317812289241,"DOWN"
"MS4A6A",8.43368193706076,-7.8312256703065,1.97418552199238,-3.96681344436317,7.28399621788276e-05,0.000303930338642153,"DOWN"
"FAM49A",175.321184267641,-2.60460047080748,0.656657496599862,-3.96645204584425,7.2950444732067e-05,0.000304319392465371,"DOWN"
"TBC1D4",2325.93046232898,-2.35567146743936,0.593917580723838,-3.96632722097296,7.29886415533297e-05,0.000304406787196661,"DOWN"
"ZNF182",272.027921195793,-1.20361665542913,0.303482033232789,-3.96602277442197,7.30818825467324e-05,0.000304723653897904,"DOWN"
"LOC644961",70.3407834691638,-1.51482294485532,0.381967458426147,-3.96584293095797,7.31370150301555e-05,0.000304881510458726,"DOWN"
"ZSWIM6",625.079231658661,1.54750086993914,0.390319073092347,3.96470727827592,7.34860681808287e-05,0.000306264251096016,"UP"
"KIF4A",1644.50529940553,1.02437634199264,0.258426375708752,3.96390012119784,7.37351124597694e-05,0.000307229635249039,"UP"
"RNGTT",1141.55590414274,-1.20136695954632,0.303085331597689,-3.96379116473046,7.37687915175584e-05,0.000307297420411826,"DOWN"
"C14orf80",678.185806769481,3.19492547294512,0.806092459568409,3.96347271956336,7.38673081314074e-05,0.000307635202576532,"UP"
"USP32",6224.85270555323,2.39103595536794,0.603390345407073,3.96266856698685,7.41166410145516e-05,0.00030860078176618,"UP"
"THBS3",392.033896493901,1.3414026451786,0.338525091373301,3.96249105121547,7.41717881074516e-05,0.000308757561343519,"UP"
"NPC1",1830.72500375422,1.53292623607506,0.386882227392062,3.96225550707867,7.42450222156899e-05,0.00030891670016665,"UP"
"RPL24",27786.9760320469,-1.51559151240589,0.382502315561694,-3.96230676454934,7.42290797012505e-05,0.00030891670016665,"DOWN"
"MKRN2",1361.46784805764,-0.797122471133366,0.201196045131679,-3.96191918490079,7.43497082258121e-05,0.000309279366058351,"not_sig"
"INSIG2",1013.48774157924,-2.33064885717399,0.588514202487489,-3.96022533920671,7.48790719321685e-05,0.000311408015929023,"DOWN"
"KIAA1199",26.2839796011212,2.29956318279086,0.580746211760926,3.95966970807812,7.50534937413831e-05,0.000312059873859932,"UP"
"CITED2",1338.06929375911,1.91235222724825,0.483127853497896,3.95827359859843,7.54934527437552e-05,0.00031381522395838,"UP"
"SORBS3",1604.0169953966,2.97717422234275,0.75222664945748,3.95781540642032,7.56383745908651e-05,0.000314343609966746,"UP"
"RHBDD2",1494.53112367238,2.00520084821824,0.506786954049526,3.95669389710115,7.59942081776348e-05,0.000315748063638243,"UP"
"UNC45A",4016.54174859339,1.6627915992319,0.420325403821375,3.95596265206595,7.62270702126323e-05,0.000316641042422443,"UP"
"PPP3CC",415.308389779342,-2.05847460152516,0.520996166534465,-3.95103598404113,7.78136223519627e-05,0.000323155396355798,"DOWN"
"NCR2",7.41248009064076,-7.69403051495468,1.94803836955955,-3.94962986108651,7.82721366834289e-05,0.000324983112788172,"DOWN"
"CCL25",8.73493488290667,-6.04631209873675,1.53138617302858,-3.94826086667554,7.87209971458129e-05,0.000326769896430762,"DOWN"
"ARHGDIG",91.7637913604691,5.46349717242151,1.38424010252669,3.94692883297404,7.91600740629113e-05,0.00032851523799915,"UP"
"TCEANC2",445.214474648676,-1.3490465092579,0.341850671758726,-3.94630351994755,7.93669929586377e-05,0.000329296526967549,"DOWN"
"SLC16A11",24.1752606886173,-3.71155569553048,0.940784180504431,-3.94517230672439,7.97426162841185e-05,0.000330777244985826,"DOWN"
"PHF17",3806.29095552525,-1.25456611850175,0.318007721978528,-3.94508067507386,7.97731163596076e-05,0.000330826011218767,"DOWN"
"CELSR3",1747.94413646298,3.42480531773753,0.868182719884711,3.94479783955193,7.98673292145862e-05,0.000331138914878423,"UP"
"SSTR2",116.93735734013,-3.24449915958279,0.822535572958241,-3.94450923005552,7.99635738054664e-05,0.000331460093392786,"DOWN"
"NANS",2260.18358294054,1.63128909530101,0.413628800922281,3.94384794207674,8.01845116131101e-05,0.000332220619010305,"UP"
"TRO",889.612876731175,-3.53398277996233,0.896074929499782,-3.94384739893918,8.01846933135354e-05,0.000332220619010305,"DOWN"
"C8orf4",22.2752804521476,8.11497043538221,2.05799825723494,3.9431376614892,8.04224606640427e-05,0.000333127535958778,"UP"
"JAKMIP3",78.9998981508057,3.25181562633229,0.824846641474402,3.94232753438835,8.06946737883276e-05,0.000334098285799667,"UP"
"RCBTB2",399.084873325159,-2.57019165912225,0.651940190219791,-3.94237339203732,8.06792418025964e-05,0.000334098285799667,"DOWN"
"SAMD4B",3032.62246956328,1.40369228822571,0.356156218586038,3.9412263916055,8.10660685931775e-05,0.000335557249218945,"UP"
"LOC641298",184.946396873482,-2.07555638772084,0.526744263630423,-3.94034929477107,8.13630523306707e-05,0.00033670759053607,"DOWN"
"MOSC1",516.24073194023,3.36364406818484,0.853697908801314,3.94008704192302,8.14520502924509e-05,0.000336996879433136,"UP"
"SGK3",13.5164994541344,5.92668507194981,1.5043961257551,3.93957746266798,8.16252439524646e-05,0.000337555191134255,"UP"
"TPPP3",21.7181316439259,6.652278486667,1.68856283466535,3.93960967877478,8.16142841778792e-05,0.000337555191134255,"UP"
"H2AFX",3750.58810976747,2.61212379443326,0.663067608206506,3.93945317506709,8.16675390720838e-05,0.000337650987262188,"UP"
"EDNRB",417.33938962699,-3.25410271441277,0.826085608854459,-3.93918339641005,8.17594161456072e-05,0.000337951685004676,"DOWN"
"GSK3A",2263.7596370889,1.20926147369328,0.307014262226326,3.93877947208143,8.18971611539601e-05,0.000338441792172183,"UP"
"C12orf77",9.51718878206184,-8.05825657157513,2.04609584445982,-3.93835733227959,8.20413523325155e-05,0.000338958302591034,"DOWN"
"PLA2G12A",873.847992780745,0.899430364301101,0.228384391712501,3.93823044366945,8.20847408216287e-05,0.000339058196934647,"not_sig"
"IL12B",14.8947162717207,-7.73645038312725,1.96459158966012,-3.93794334855402,8.21829906347816e-05,0.000339384601006995,"DOWN"
"ZNF445",1248.0037730492,-1.07992529851759,0.274251764214032,-3.93771504665617,8.22611995330425e-05,0.000339628110352796,"DOWN"
"KIF1A",8825.62206044856,5.38853312996375,1.36847979495833,3.9376051804461,8.22988612345191e-05,0.00033970413956718,"UP"
